timestamp,tx_id,sender,receiver,amount,currency,tx_type,is_laundering
2022-09-02 05:01:00,1294421,8039E8100,8039FED80,42408.77,Yen,Credit Card,0
2022-09-02 05:02:00,1296208,807E89690,8086DDAE0,21853.54,UK Pound,Credit Card,0
2022-09-02 05:02:00,1289758,8019A2650,813104D80,11414.59,US Dollar,Credit Card,0
2022-09-02 05:02:00,1291886,805EFD340,808660F80,1765.7,Euro,Credit Card,0
2022-09-02 05:02:00,1297962,807861C50,80DC5BDA0,7922.66,Swiss Franc,Cash,0
2022-09-02 05:03:00,1297768,80CCC2990,80CE92200,6698.31,Brazil Real,Cash,0
2022-09-02 05:03:00,1288202,808573140,80D266B50,1493.58,US Dollar,Cheque,0
2022-09-02 05:03:00,1286419,8032A2140,805F52BA0,1023.21,US Dollar,Cheque,0
2022-09-02 05:03:00,1285797,8020BC000,803552330,29207.3,US Dollar,Wire,0
2022-09-02 05:03:00,1287033,8077288B0,808B68430,15894.22,US Dollar,Credit Card,0
2022-09-02 05:03:00,1298185,80E8774E0,80EADF970,77.55,Swiss Franc,Cash,0
2022-09-02 05:03:00,1295355,8058C7A60,805F54880,320473.16,Rupee,Credit Card,0
2022-09-02 05:04:00,1296598,809305E30,8093070F0,2628.27,Canadian Dollar,ACH,0
2022-09-02 05:04:00,1297227,80A8A2BB0,80A9F4BC0,40.94,Australian Dollar,Cheque,0
2022-09-02 05:04:00,1292997,8068A4DD0,810CB5A80,1872.89,Euro,Credit Card,0
2022-09-02 05:04:00,1297465,80B72D540,80BD3F460,21835.02,Mexican Peso,Cash,0
2022-09-02 05:05:00,1297390,80AC70D40,80B21FE90,14524.26,Australian Dollar,Cheque,0
2022-09-02 05:05:00,1284722,800794C30,800B8C1E0,2418.38,US Dollar,Credit Card,0
2022-09-02 05:05:00,1298067,80E4E7900,80E5E0030,12207.42,Swiss Franc,ACH,0
2022-09-02 05:05:00,1297964,807861C50,80DC5BDA0,6341.86,Swiss Franc,ACH,0
2022-09-02 05:05:00,1294543,803854790,80405E8E0,6647.43,Yen,Cheque,0
2022-09-02 05:05:00,1288618,80BED1920,80E4920B0,2489.37,US Dollar,Cheque,0
2022-09-02 05:05:00,1292996,8068A4DD0,810CB5A80,2164.78,Euro,Cheque,0
2022-09-02 05:05:00,1290197,8001AEBF0,8003807A0,22.9,Euro,Wire,0
2022-09-02 05:06:00,1291480,802A0C560,8065DEB40,344.82,Euro,Cheque,0
2022-09-02 05:06:00,1297996,80DC3F050,80E25BC60,3991046.62,Swiss Franc,Cash,0
2022-09-02 05:06:00,1289132,803090BF0,810C52390,320.99,US Dollar,Cash,0
2022-09-02 05:06:00,1291686,8025271D0,807949EC0,1348.11,Euro,Credit Card,0
2022-09-02 05:06:00,1298576,80F034CC0,80FA595A0,4158.6,Swiss Franc,Cheque,0
2022-09-02 05:06:00,1297464,80B72D540,80BD3F460,3765.17,Mexican Peso,Cheque,0
2022-09-02 05:06:00,1284345,800056CB0,80010C340,620.39,US Dollar,ACH,0
2022-09-02 05:06:00,1293563,802285660,8134E0FE0,14746.6,Euro,Cheque,0
2022-09-02 05:06:00,1285800,8015B96A0,8035FA980,2899.89,US Dollar,Credit Card,0
2022-09-02 05:07:00,1284440,8002B5EE0,800466E60,55.06,US Dollar,Wire,0
2022-09-02 05:07:00,1290869,8016096B0,802606600,5900.5,Euro,Credit Card,0
2022-09-02 05:07:00,1285794,8020BC000,803552330,3534804.0,US Dollar,Cheque,0
2022-09-02 05:07:00,1288479,805F42F40,80DF4F190,854.34,US Dollar,Cheque,0
2022-09-02 05:07:00,1297909,80CCAC800,80CF83A50,4025.55,Brazil Real,Credit Card,0
2022-09-02 05:07:00,1288619,80BED1920,80E4920B0,1090.09,US Dollar,Credit Card,0
2022-09-02 05:07:00,1290632,8001275E0,801C04A20,3913569.54,Euro,Cheque,0
2022-09-02 05:07:00,1294482,803DBAB90,803DEAD80,639521.74,Yen,Wire,0
2022-09-02 05:07:00,1297766,80CCC2990,80CE92200,10638.73,Brazil Real,Cheque,0
2022-09-02 05:07:00,1296832,80906C430,809D0B4D0,14323.9,Canadian Dollar,Credit Card,0
2022-09-02 05:07:00,1288343,800DD5D60,80D7FB960,13.23,US Dollar,ACH,0
2022-09-02 05:07:00,1288620,80D01ADE0,80E4920B0,23410796.3,US Dollar,Cheque,0
2022-09-02 05:07:00,1295448,80008C300,8061337D0,12200.37,Ruble,Cheque,0
2022-09-02 05:08:00,1286494,801091650,8065719D0,14575.82,US Dollar,Credit Card,0
2022-09-02 05:08:00,1296996,809E85390,80A12F1E0,421.03,Australian Dollar,Credit Card,0
2022-09-02 05:08:00,1288445,80BFDD830,80DE6C890,3053.58,US Dollar,Cheque,0
2022-09-02 05:08:00,1287419,8003A8AB0,80A3F31E0,2994.77,US Dollar,Cheque,0
2022-09-02 05:08:00,1285291,80145D1D0,802090B80,707.49,US Dollar,ACH,0
2022-09-02 05:08:00,1296596,809305B70,8093070F0,276.29,Canadian Dollar,ACH,1
2022-09-02 05:08:00,1298183,80E5E7780,80EACE5C0,221.94,Swiss Franc,ACH,0
2022-09-02 05:09:00,1296060,807C34360,807FB6C60,43581.04,UK Pound,Cheque,0
2022-09-02 05:09:00,1288342,800DD5D60,80D7FB960,13.69,US Dollar,Cash,0
2022-09-02 05:09:00,1288448,80BFDD830,80DE6C890,570.22,US Dollar,Wire,0
2022-09-02 05:09:00,1291443,802606600,805B38810,92144.23,Euro,Cheque,0
2022-09-02 05:09:00,1290635,8001275E0,8001275E0,1342937.49,US Dollar,ACH,0
2022-09-02 05:09:00,1296835,80906C430,809D0B4D0,6.33,Canadian Dollar,Wire,0
2022-09-02 05:10:00,1295795,806B33320,807121E00,47979.11,Ruble,Credit Card,0
2022-09-02 05:10:00,1294480,803DBAB90,803DEAD80,2132653.88,Yen,Credit Card,0
2022-09-02 05:10:00,1287278,802E89070,809B94170,133668.69,US Dollar,Cheque,0
2022-09-02 05:10:00,1286399,8005DB370,805DF74D0,2071.23,US Dollar,Credit Card,0
2022-09-02 05:10:00,1291398,8050729D0,805805FD0,8541.7,Euro,Cash,0
2022-09-02 05:11:00,1297391,80AC70D40,80B21FE90,17233.42,Australian Dollar,Credit Card,0
2022-09-02 05:11:00,1287279,802E89070,809B94170,23349.36,US Dollar,Credit Card,0
2022-09-02 05:11:00,1298065,80E4E7900,80E5E0030,68814.15,Swiss Franc,Cheque,0
2022-09-02 05:11:00,1299435,811FF80E0,81246C8E0,428.51,Saudi Riyal,Cheque,0
2022-09-02 05:11:00,1294712,80382B0E0,80472E1A0,715650.74,Yen,Cheque,0
2022-09-02 05:11:00,1285796,8020BC000,803552330,876420.39,US Dollar,ACH,0
2022-09-02 05:11:00,1286722,801231E70,80735F5D0,22659.78,US Dollar,Credit Card,0
2022-09-02 05:11:00,1290221,8002F56E0,80069C8D0,30134.75,Euro,Cheque,0
2022-09-02 05:11:00,1296058,807716C90,807FB5240,3691.9,UK Pound,Credit Card,0
2022-09-02 05:11:00,1284732,8004E58C0,800BC60F0,56.11,US Dollar,Cheque,0
2022-09-02 05:11:00,1286398,8005DB370,805DF74D0,1896.97,US Dollar,Cheque,0
2022-09-02 05:11:00,1298181,80E5E7780,80EACE5C0,1683.16,Swiss Franc,Credit Card,0
2022-09-02 05:12:00,1292688,80258F390,80DE48C90,982.14,Euro,Cheque,0
2022-09-02 05:12:00,1292399,80139F1C0,80BCDD4F0,630.04,Euro,Cheque,0
2022-09-02 05:12:00,1288447,80BFDD830,80DE6C890,701.28,US Dollar,ACH,0
2022-09-02 05:12:00,1287202,802EE2FC0,80971B910,1240.95,US Dollar,Wire,0
2022-09-02 05:12:00,1285561,8014F0970,802CDA3C0,29.57,US Dollar,Cash,0
2022-09-02 05:13:00,1285747,802013070,803430460,257.14,US Dollar,Credit Card,0
2022-09-02 05:13:00,1295246,805002EF0,805BED910,6754.99,Rupee,Cash,0
2022-09-02 05:13:00,1290830,800EE07E0,8024E3660,226.93,Euro,Cash,0
2022-09-02 05:13:00,1295065,804C276A0,8053A9280,8697362.21,Rupee,Wire,0
2022-09-02 05:13:00,1286593,802E83C30,806ACECA0,138.32,US Dollar,Cheque,0
2022-09-02 05:14:00,1299436,811FF80E0,81246C8E0,317.95,Saudi Riyal,Credit Card,0
2022-09-02 05:14:00,1286077,804575FE0,804A75970,236.09,US Dollar,Cheque,0
2022-09-02 05:14:00,1296597,809307A80,8093070F0,4902.06,Canadian Dollar,ACH,0
2022-09-02 05:14:00,1284358,8001325C0,80014F7B0,9876.56,US Dollar,ACH,0
2022-09-02 05:14:00,1295354,8058C7A60,805F54880,511767.06,Rupee,Cheque,0
2022-09-02 05:14:00,1292958,80208C390,8106C1390,29.11,Euro,Cash,0
2022-09-02 05:15:00,1294544,803854790,80405E8E0,41593.78,Yen,Credit Card,0
2022-09-02 05:15:00,1286723,801231E70,80735F5D0,810381.28,US Dollar,Cash,0
2022-09-02 05:15:00,1288853,80A0B5690,80FB2CD80,38669.42,US Dollar,ACH,0
2022-09-02 05:15:00,1290871,8016096B0,802606600,11881.69,Euro,Cash,0
2022-09-02 05:15:00,1297581,80C1EAEF0,80C6ADDE0,192037.24,Mexican Peso,Cheque,0
2022-09-02 05:16:00,1295180,804EF42A0,80578E4A0,2299.57,Rupee,ACH,0
2022-09-02 05:16:00,1297228,80A8A2BB0,80A9F4BC0,217.2,Australian Dollar,Credit Card,0
2022-09-02 05:16:00,1284694,80073B6D0,800A654C0,383680.94,US Dollar,Cheque,0
2022-09-02 05:16:00,1294479,803DBAB90,803DEAD80,386141.57,Yen,Cheque,0
2022-09-02 05:16:00,1290534,800229D10,8016C0FA0,999.16,Euro,Cheque,0
2022-09-02 05:16:00,1295351,8058C7A60,805F16C20,1019.01,Rupee,Cash,0
2022-09-02 05:16:00,1299176,81064A6D0,8114CD720,452904.47,Shekel,Cheque,0
2022-09-02 05:16:00,1284434,800323470,800463A60,2930.11,US Dollar,Cheque,0
2022-09-02 05:16:00,1284355,8001325C0,80014F7B0,79732.77,US Dollar,Cheque,0
2022-09-02 05:17:00,1296119,8080E3FC0,808394D20,1230.52,UK Pound,Cheque,0
2022-09-02 05:17:00,1285855,802CDA410,8038D98C0,359.04,US Dollar,Cheque,0
2022-09-02 05:17:00,1292893,807286390,80FCD67F0,210.84,Euro,Cheque,0
2022-09-02 05:17:00,1290196,8001AEBF0,8003807A0,24.3,Euro,ACH,0
2022-09-02 05:17:00,1290888,8009B18D0,802645F80,9763.24,Euro,Credit Card,0
2022-09-02 05:17:00,1292569,803E39980,80D384E60,129.89,Euro,Credit Card,0
2022-09-02 05:17:00,1294148,802FD9420,80BBA42A0,98429.35,Yuan,Cheque,0
2022-09-02 05:18:00,1296063,807C34360,807FB6C60,7309.74,UK Pound,Wire,0
2022-09-02 05:18:00,1288340,800DD5D60,80D7FB960,2874.87,US Dollar,Cheque,0
2022-09-02 05:18:00,1288621,80D01ADE0,80E4920B0,9958472.28,US Dollar,ACH,0
2022-09-02 05:18:00,1298788,810039BA0,810108340,17219.83,Shekel,Cheque,0
2022-09-02 05:18:00,1294898,8047C09C0,804B7D490,78197.86,Rupee,Credit Card,0
2022-09-02 05:18:00,1296833,80906C430,809D0B4D0,209.84,Canadian Dollar,Cash,0
2022-09-02 05:18:00,1299535,813644B91,813644B91,0.551619,Bitcoin,Bitcoin,0
2022-09-02 05:18:00,1290115,804314AB0,81425F2A0,88.62,US Dollar,Credit Card,0
2022-09-02 05:19:00,1285289,80145D1D0,802090B80,491.42,US Dollar,Cheque,0
2022-09-02 05:19:00,1290658,8002897B0,801DD5D10,535.63,Euro,Credit Card,0
2022-09-02 05:19:00,1296681,80004AE00,8096726B0,5027.98,Canadian Dollar,Cash,0
2022-09-02 05:19:00,1285259,800EB0F20,801E95490,275.55,US Dollar,Credit Card,0
2022-09-02 05:19:00,1288851,80A0B5690,80FB2CD80,77762.34,US Dollar,Cheque,0
2022-09-02 05:19:00,1286038,804851610,8048538F0,2965188.0,US Dollar,ACH,0
2022-09-02 05:20:00,1288424,805EDDEC0,80DD171D0,0.97,US Dollar,ACH,0
2022-09-02 05:20:00,1290195,8001AEBF0,8003807A0,2302.1,Euro,Credit Card,0
2022-09-02 05:20:00,1290553,800275570,8017AC820,367.92,Euro,Cheque,0
2022-09-02 05:20:00,1287032,8077288B0,808B68430,35016.23,US Dollar,Cheque,0
2022-09-02 05:20:00,1295177,804EF42A0,80578E4A0,12264.78,Rupee,Cheque,0
2022-09-02 05:21:00,1288708,8031B1490,80EC716B0,19650.54,US Dollar,Credit Card,0
2022-09-02 05:21:00,1292870,8018F10C0,80F953D00,62.49,Euro,Cheque,0
2022-09-02 05:21:00,1285859,80160EEB0,8039322E0,89773.37,US Dollar,Cheque,0
2022-09-02 05:21:00,1297994,80DC3F050,80E25BC60,4874303.62,Swiss Franc,Cheque,0
2022-09-02 05:21:00,1294481,803DBAB90,803DEAD80,268725.33,Yen,ACH,0
2022-09-02 05:21:00,1285529,801AB4340,802BCE700,6529.43,US Dollar,Cheque,0
2022-09-02 05:21:00,1288341,800DD5D60,80D7FB960,1363.06,US Dollar,Credit Card,0
2022-09-02 05:21:00,1295245,805002EF0,805BED910,11415.95,Rupee,Cheque,0
2022-09-02 05:22:00,1290829,800EE07E0,8024E3660,411.29,Euro,Credit Card,0
2022-09-02 05:22:00,1292871,8018F10C0,80F953D00,260.76,Euro,Credit Card,0
2022-09-02 05:22:00,1289384,809B9AAA0,811AE2970,867.35,US Dollar,Credit Card,0
2022-09-02 05:22:00,1292551,80D241080,80D241980,1617.38,Euro,ACH,0
2022-09-02 05:23:00,1284721,800794C30,800B8C1E0,1613.15,US Dollar,Cheque,0
2022-09-02 05:23:00,1291930,80672BD10,808BADAC0,308566.45,Euro,Cheque,0
2022-09-02 05:23:00,1297208,80A1B1650,80A985B70,202.11,Australian Dollar,Cash,0
2022-09-02 05:23:00,1290887,8009B18D0,802645F80,11273.17,Euro,Cheque,0
2022-09-02 05:24:00,1291548,800E46A40,8069A65F0,165.93,Euro,Cheque,0
2022-09-02 05:24:00,1284436,8002B5EE0,800466E60,2357.95,US Dollar,Cheque,0
2022-09-02 05:24:00,1299536,813644B91,813644B91,0.336755,Bitcoin,Bitcoin,0
2022-09-02 05:24:00,1296679,80004AE00,8096726B0,17255.61,Canadian Dollar,Cheque,0
2022-09-02 05:24:00,1296184,8076755E0,808629A10,116.12,UK Pound,Cheque,0
2022-09-02 05:24:00,1290343,800C93BF0,800DA8230,76.97,Euro,Cheque,0
2022-09-02 05:24:00,1294897,8047C09C0,804B7D490,13737.12,Rupee,Cheque,0
2022-09-02 05:24:00,1290889,8009B18D0,802645F80,8061.61,Euro,ACH,0
2022-09-02 05:24:00,1291675,803BA98E0,807916270,74.76,Euro,Wire,0
2022-09-02 05:25:00,1295178,804EF42A0,80578E4A0,2127.75,Rupee,Credit Card,0
2022-09-02 05:25:00,1288203,808573140,80D266B50,3551.74,US Dollar,Credit Card,0
2022-09-02 05:25:00,1288446,80BFDD830,80DE6C890,5040.74,US Dollar,Credit Card,0
2022-09-02 05:25:00,1296035,807E6FD80,807E96E70,5274.7,UK Pound,Cheque,0
2022-09-02 05:25:00,1290828,800EE07E0,8024E3660,669.69,Euro,Cheque,0
2022-09-02 05:25:00,1294150,802FD9420,80BBA42A0,183446.51,Yuan,Cash,0
2022-09-02 05:25:00,1290194,8001AEBF0,8003807A0,217.53,Euro,Cheque,0
2022-09-02 05:25:00,1286400,8005DB370,805DF74D0,441.0,US Dollar,Cash,0
2022-09-02 05:26:00,1298148,80E5E7780,80EA07DB0,2438.07,Swiss Franc,ACH,0
2022-09-02 05:26:00,1290657,8002897B0,801DD5D10,238.01,Euro,Cheque,0
2022-09-02 05:26:00,1296036,807E6FD80,807E96E70,1069.15,UK Pound,Credit Card,0
2022-09-02 05:26:00,1294832,8047A87C0,80481C630,53247.38,Rupee,Cheque,0
2022-09-02 05:26:00,1287179,801B5ADC0,8093CD2C0,455.15,US Dollar,Cheque,0
2022-09-02 05:26:00,1291887,805EFD340,808660F80,13820966.26,Euro,Cash,0
2022-09-02 05:26:00,1291672,803BA98E0,807916270,233.81,Euro,Cheque,0
2022-09-02 05:26:00,1294871,8049C43B0,804A82B20,424000.29,Rupee,Cheque,0
2022-09-02 05:26:00,1291397,8050729D0,805805FD0,3383.67,Euro,Cheque,0
2022-09-02 05:26:00,1297995,80DC3F050,80E25BC60,12445.11,Swiss Franc,Credit Card,0
2022-09-02 05:26:00,1289383,809B9AAA0,811AE2970,13422.72,US Dollar,Cheque,0
2022-09-02 05:26:00,1285795,8020BC000,803552330,11957.03,US Dollar,Credit Card,0
2022-09-02 05:26:00,1284437,8002B5EE0,800466E60,4084.08,US Dollar,Credit Card,0
2022-09-02 05:27:00,1296995,809E85390,80A12F1E0,382.02,Australian Dollar,Cheque,0
2022-09-02 05:27:00,1285820,801091650,803692A10,2579.96,US Dollar,Cheque,0
2022-09-02 05:27:00,1285340,800715B30,802299210,369.27,US Dollar,Cheque,0
2022-09-02 05:27:00,1286667,8004DECD0,806FF8C80,164.78,US Dollar,ACH,0
2022-09-02 05:27:00,1286005,803160EF0,804501F70,11784.56,US Dollar,ACH,0
2022-09-02 05:27:00,1297950,80DBD68F0,80DC1AD00,123.65,Swiss Franc,Cheque,0
2022-09-02 05:28:00,1291235,8027EA470,803E86110,648.24,Euro,Cheque,0
2022-09-02 05:28:00,1285530,801AB4340,802BCE700,2234.27,US Dollar,ACH,0
2022-09-02 05:28:00,1292960,80208C390,8106C1390,10.78,Euro,Wire,0
2022-09-02 05:28:00,1285258,800EB0F20,801E95490,3396.43,US Dollar,Cheque,0
2022-09-02 05:28:00,1284695,80073B6D0,800A654C0,211344.87,US Dollar,Cash,0
2022-09-02 05:28:00,1290223,8002F56E0,80069C8D0,255973.04,Euro,ACH,0
2022-09-02 05:28:00,1290346,800ADFE60,800DC9490,9959.18,Euro,Cheque,0
2022-09-02 05:29:00,1284389,80010C340,800259980,132249.0,US Dollar,ACH,0
2022-09-02 05:29:00,1287092,80360F930,808EA4170,2979.35,US Dollar,Cash,0
2022-09-02 05:29:00,1295449,80008C300,8061337D0,12120.64,Ruble,Credit Card,0
2022-09-02 05:29:00,1294838,800081380,8049A9430,38627.53,Rupee,Cheque,0
2022-09-02 05:29:00,1285856,802CDA410,8038D98C0,266.92,US Dollar,Credit Card,0
2022-09-02 05:29:00,1294713,80382B0E0,80472E1A0,269.44,Yen,Cash,0
2022-09-02 05:29:00,1290660,8002897B0,801DD5D10,28.98,Euro,ACH,0
2022-09-02 05:29:00,1294872,8049C43B0,804A82B20,49356.68,Rupee,Cash,0
2022-09-02 05:29:00,1290344,800C93BF0,800DA8230,177.22,Euro,Credit Card,0
2022-09-02 05:30:00,1300543,801136360,8004B32F0,40.64,US Dollar,Credit Card,0
2022-09-02 05:30:00,1304183,803552330,80E0CCB40,314.4,US Dollar,Credit Card,0
2022-09-02 05:30:00,1300476,8008BDDC0,8012CB6F0,121.72,US Dollar,Cash,0
2022-09-02 05:30:00,1300779,8013097C0,801DC9D90,35.8,US Dollar,Wire,0
2022-09-02 05:30:00,1302991,800FB45D0,80A3B7B20,2410.83,US Dollar,Credit Card,0
2022-09-02 05:30:00,1301401,801943190,803C1B0E0,30336.22,US Dollar,Cheque,0
2022-09-02 05:30:00,1301223,800614F40,8032CB7B0,235.45,US Dollar,Cheque,0
2022-09-02 05:30:00,1306125,8000F2320,80098D3F0,39779.34,Euro,Cheque,0
2022-09-02 05:31:00,1300851,800802BD0,8022CE8F0,923.65,US Dollar,Cheque,0
2022-09-02 05:31:00,1300514,80019D2E0,8014145B0,116.67,US Dollar,Cash,0
2022-09-02 05:31:00,1310388,803DEAD80,80411E6E0,2922552.15,Yen,Credit Card,0
2022-09-02 05:31:00,1313481,80CE216E0,80CF7F680,21118.51,Brazil Real,Cheque,0
2022-09-02 05:31:00,1313765,80E4C35F0,80E5E50C0,655.66,Swiss Franc,Cheque,0
2022-09-02 05:32:00,1312039,807ED4750,808D9A210,196.76,UK Pound,Cheque,0
2022-09-02 05:32:00,1312011,8085F5660,808C30740,111.35,UK Pound,Wire,0
2022-09-02 05:32:00,1310829,804B5BF50,804F78660,62884.31,Rupee,Credit Card,0
2022-09-02 05:32:00,1311275,8061D2950,80627BDF0,1764856.71,Ruble,Credit Card,0
2022-09-02 05:32:00,1315665,813DF94E1,8147C5111,0.00362,Bitcoin,Bitcoin,0
2022-09-02 05:32:00,1312149,808747E10,812C9BB90,572.63,UK Pound,Cheque,0
2022-09-02 05:32:00,1314115,80E29A5B0,80F4A3690,4139.0,Swiss Franc,ACH,0
2022-09-02 05:32:00,1308764,804933F50,81051FEB0,2617.42,Euro,Credit Card,0
2022-09-02 05:32:00,1302293,801DA3E20,80758E490,816823.15,US Dollar,Cash,0
2022-09-02 05:32:00,1311257,8060B4A90,8061E0850,5198.65,Ruble,Cheque,0
2022-09-02 05:33:00,1302990,800FB45D0,80A3B7B20,385.17,US Dollar,Cheque,0
2022-09-02 05:33:00,1304090,801B63140,80DD64080,2797.14,US Dollar,Cheque,0
2022-09-02 05:33:00,1305429,806E778B0,813000C90,131.74,US Dollar,Credit Card,0
2022-09-02 05:34:00,1301926,800102D10,805EDDEC0,1396.18,US Dollar,Cheque,0
2022-09-02 05:34:00,1302292,801DA3E20,80758E490,5459.55,US Dollar,Credit Card,0
2022-09-02 05:34:00,1306270,801023EC0,8018FB390,10.33,Euro,Cheque,0
2022-09-02 05:34:00,1314776,80FE67090,8112DAF70,23485.5,Shekel,Credit Card,0
2022-09-02 05:34:00,1312247,8082D2400,8090E8430,3053.22,Canadian Dollar,Cheque,0
2022-09-02 05:34:00,1312709,80A244C10,80A2D9ED0,437.7,Australian Dollar,Credit Card,0
2022-09-02 05:35:00,1303397,803F25ED0,80BC11420,2307.48,US Dollar,Credit Card,0
2022-09-02 05:35:00,1300120,8006CDB30,800794C30,37.45,US Dollar,ACH,0
2022-09-02 05:35:00,1310188,803866B90,803873B30,156.63,Yen,Cash,0
2022-09-02 05:35:00,1312449,809097230,809991680,9725.18,Canadian Dollar,Cheque,0
2022-09-02 05:35:00,1301928,801998250,805EDFBF0,4515.67,US Dollar,Cheque,0
2022-09-02 05:35:00,1314362,8000D4140,80FD64D50,2573.47,Shekel,Cheque,0
2022-09-02 05:36:00,1302583,800F23E50,8088902C0,48573.11,US Dollar,ACH,0
2022-09-02 05:36:00,1309633,80036E320,802FF4850,38282.1,Yuan,Credit Card,0
2022-09-02 05:36:00,1312484,8095BE950,809AAB360,31695.22,Canadian Dollar,Credit Card,0
2022-09-02 05:36:00,1300880,8012CE0F0,802400FB0,8311.56,US Dollar,ACH,0
2022-09-02 05:37:00,1312927,80A297E00,80AC454E0,6379.47,Australian Dollar,Credit Card,0
2022-09-02 05:37:00,1308763,804933F50,81051FEB0,76500.08,Euro,Cheque,0
2022-09-02 05:37:00,1300762,800645EB0,8015DADA0,4076.23,US Dollar,Credit Card,0
2022-09-02 05:37:00,1305651,80371F180,8139E1EE0,116.97,US Dollar,ACH,0
2022-09-02 05:37:00,1304091,801B63140,80DD64080,101.69,US Dollar,Credit Card,0
2022-09-02 05:37:00,1313736,80E2CCA40,80E50B6C0,19589.9,Swiss Franc,Credit Card,0
2022-09-02 05:37:00,1305896,80043F650,8004FB470,960.41,Euro,ACH,0
2022-09-02 05:37:00,1301145,8017C4980,802F26350,16170.16,US Dollar,Cheque,0
2022-09-02 05:37:00,1302582,800F23E50,8088902C0,536427.01,US Dollar,Cash,0
2022-09-02 05:37:00,1314548,810214870,8106458E0,29212.15,Shekel,Credit Card,0
2022-09-02 05:37:00,1305894,80043F650,8004FB470,7835.37,Euro,Cheque,0
2022-09-02 05:38:00,1300043,8001A6A40,8005B6BD0,568.23,US Dollar,Cheque,0
2022-09-02 05:38:00,1312010,8085F5660,808C30740,79.46,UK Pound,ACH,0
2022-09-02 05:38:00,1315365,81378FED1,813D9F231,1.41896,Bitcoin,Bitcoin,0
2022-09-02 05:38:00,1301677,8051AA8E0,8051AA930,2162.78,US Dollar,ACH,0
2022-09-02 05:38:00,1304445,8074491B0,80F2AD350,2548.82,US Dollar,Cash,0
2022-09-02 05:38:00,1311258,8060B4A90,8061E0850,15449.32,Ruble,Credit Card,0
2022-09-02 05:38:00,1314789,80FF8BC90,81131A6B0,238.57,Shekel,Cheque,0
2022-09-02 05:38:00,1302581,800F23E50,8088902C0,24197.76,US Dollar,Credit Card,0
2022-09-02 05:39:00,1306016,80070AA30,800C6ABE0,817.59,Euro,Credit Card,0
2022-09-02 05:39:00,1310434,803DBB210,8043D7930,205705.0,Yen,Cheque,0
2022-09-02 05:39:00,1313834,80E57C040,80E9D86C0,1219.14,Swiss Franc,Cheque,0
2022-09-02 05:39:00,1305671,808AE5290,813A89180,1229.61,US Dollar,Credit Card,0
2022-09-02 05:39:00,1313207,80C5B90D0,80C604100,6743.27,Mexican Peso,Credit Card,0
2022-09-02 05:39:00,1307429,80209E3B0,807869B00,254.45,Euro,Credit Card,0
2022-09-02 05:39:00,1312928,80A297E00,80AC454E0,2780973.64,Australian Dollar,ACH,0
2022-09-02 05:40:00,1314547,810214870,8106458E0,4177.63,Shekel,Cheque,0
2022-09-02 05:40:00,1301399,8037AF180,803C18060,805.1,US Dollar,Cheque,0
2022-09-02 05:40:00,1311577,806274E20,80726DAB0,433016.9,Ruble,Cheque,0
2022-09-02 05:40:00,1311050,8056A6260,805C04670,89053.75,Rupee,Credit Card,0
2022-09-02 05:40:00,1303868,800BAE2F0,80D1D9670,779.67,US Dollar,Credit Card,0
2022-09-02 05:40:00,1310115,802FCBA60,812773310,3441.9,Yuan,Cheque,0
2022-09-02 05:41:00,1310639,800081380,8047A87C0,15264.09,Rupee,Cheque,0
2022-09-02 05:41:00,1303036,8034AA2B0,80A584370,7317.94,US Dollar,Credit Card,0
2022-09-02 05:41:00,1304528,80175AAD0,80FC09B70,6792.92,US Dollar,Cheque,0
2022-09-02 05:42:00,1300879,8012CE0F0,802400FB0,56119.77,US Dollar,Cheque,0
2022-09-02 05:42:00,1300761,800645EB0,8015DADA0,11504.48,US Dollar,Cheque,0
2022-09-02 05:42:00,1307462,8020FA610,80795A4D0,191.95,Euro,Cash,0
2022-09-02 05:42:00,1306476,800E761D0,8021A4B50,35.08,Euro,Cheque,0
2022-09-02 05:43:00,1306517,801508400,802355000,411.06,Euro,Cheque,0
2022-09-02 05:43:00,1303079,80931A9B0,80931A9B0,7072.36,Canadian Dollar,ACH,0
2022-09-02 05:43:00,1309179,8021A80A0,812667B90,673.1,Euro,Cheque,0
2022-09-02 05:43:00,1312450,809097230,809991680,19724.86,Canadian Dollar,Cash,0
2022-09-02 05:43:00,1312926,80A297E00,80AC454E0,1737167.82,Australian Dollar,Cheque,0
2022-09-02 05:43:00,1301240,8001AA320,803360BD0,4021.15,US Dollar,Cheque,0
2022-09-02 05:43:00,1303080,80931A9B0,80A8CCEC0,5360.69,US Dollar,Cheque,0
2022-09-02 05:43:00,1313909,80E9D86C0,80EB4D7D0,41.98,Swiss Franc,Credit Card,0
2022-09-02 05:44:00,1306518,801508400,802355000,952.54,Euro,Credit Card,0
2022-09-02 05:44:00,1314790,80FF8BC90,81131A6B0,495.61,Shekel,Credit Card,0
2022-09-02 05:44:00,1303037,8034AA2B0,80A584370,1146793.15,US Dollar,Cash,0
2022-09-02 05:44:00,1303893,808573140,80D266320,851.53,US Dollar,Credit Card,0
2022-09-02 05:44:00,1315366,81378FED1,813D9F231,625.925629,Bitcoin,Bitcoin,0
2022-09-02 05:44:00,1306126,8000F2320,80098D3F0,57456.92,Euro,Cash,0
2022-09-02 05:44:00,1310389,803DEAD80,80411E6E0,8480608.27,Yen,Cash,0
